"",9.200
541.0000,3.5097E+002
542.0000,3.4720E+002
543.0000,3.8378E+002
544.0000,4.0672E+002
545.0000,4.0244E+002
546.0000,3.9453E+002
547.0000,3.8659E+002
548.0000,4.0030E+002
549.0000,3.8986E+002
550.0000,2.9504E+002
551.0000,3.0477E+002
552.0000,3.2646E+002
553.0000,3.5515E+002
554.0000,3.6487E+002
555.0000,3.4793E+002
556.0000,3.6396E+002
557.0000,3.5954E+002
558.0000,4.0036E+002
559.0000,3.7740E+002
560.0000,3.9932E+002
561.0000,3.6980E+002
562.0000,2.9919E+002
563.0000,3.9404E+002
564.0000,3.9576E+002
565.0000,3.9983E+002
566.0000,3.9769E+002
567.0000,4.0215E+002
568.0000,3.9909E+002
569.0000,3.7233E+002
570.0000,3.6603E+002
571.0000,3.6433E+002
572.0000,3.6594E+002
573.0000,3.8251E+002
574.0000,3.1477E+002
575.0000,3.0104E+002
576.0000,3.2400E+002
577.0000,3.8902E+002
578.0000,4.0107E+002
579.0000,3.9938E+002
580.0000,3.3966E+002
581.0000,4.1765E+002
582.0000,4.0517E+002
583.0000,3.6384E+002
584.0000,3.4337E+002
585.0000,4.0570E+002
586.0000,3.8977E+002
587.0000,3.9281E+002
588.0000,4.0841E+002
589.0000,3.6409E+002
590.0000,3.0829E+002
591.0000,3.5280E+002
592.0000,3.2430E+002
593.0000,3.3523E+002
594.0000,3.6571E+002
595.0000,4.0345E+002
596.0000,3.9006E+002
597.0000,3.6244E+002
598.0000,3.6957E+002
599.0000,3.8803E+002
600.0000,3.9415E+002
601.0000,3.5447E+002
602.0000,3.0844E+002
603.0000,3.0603E+002
604.0000,3.6141E+002
605.0000,3.6323E+002
606.0000,3.7046E+002
607.0000,3.7186E+002
608.0000,3.7442E+002
609.0000,3.6267E+002
610.0000,3.8046E+002
611.0000,3.8006E+002
612.0000,3.6960E+002
613.0000,3.6508E+002
614.0000,3.7597E+002
615.0000,3.8916E+002
616.0000,3.7665E+002
617.0000,3.3922E+002
618.0000,3.5222E+002
619.0000,3.8818E+002
620.0000,4.0169E+002
621.0000,3.2517E+002
622.0000,3.8995E+002
623.0000,3.6790E+002
624.0000,3.3575E+002
625.0000,3.2247E+002
626.0000,3.1388E+002
627.0000,3.6198E+002
628.0000,3.0764E+002
629.0000,3.1487E+002
630.0000,2.7236E+002
631.0000,3.1112E+002
632.0000,3.8002E+002
633.0000,3.4770E+002
634.0000,3.0656E+002
635.0000,3.0037E+002
636.0000,3.6086E+002
637.0000,3.4207E+002
638.0000,3.1966E+002
639.0000,3.3412E+002
640.0000,3.4172E+002
641.0000,3.7592E+002
642.0000,2.9787E+002
643.0000,3.1771E+002
644.0000,3.4834E+002
645.0000,3.5784E+002
646.0000,2.7439E+002
647.0000,3.0907E+002
648.0000,3.8015E+002
649.0000,3.7844E+002
650.0000,3.7641E+002
651.0000,3.7391E+002
652.0000,3.9559E+002
653.0000,3.3346E+002
654.0000,3.2076E+002
655.0000,3.3703E+002
656.0000,3.3719E+002
657.0000,2.4230E+002
