"",9.200
590.0000,-3.1007E+001
591.0000,-1.0124E+001
592.0000,-3.1377E+000
593.0000,-2.3593E+000
594.0000,1.2964E-001
595.0000,-4.0731E+000
596.0000,-1.9237E+000
597.0000,1.0729E+001
598.0000,9.2366E+000
599.0000,5.8633E+000
600.0000,1.6777E+000
601.0000,-6.3560E-001
602.0000,-5.6420E+000
603.0000,1.5922E+000
604.0000,1.5913E+001
605.0000,1.9645E+001
606.0000,1.3515E+001
607.0000,1.7736E+001
608.0000,1.4939E+001
609.0000,2.0693E+001
610.0000,2.2145E+001
611.0000,5.8008E+000
612.0000,8.8505E+000
613.0000,1.3986E+001
614.0000,1.2679E+001
615.0000,7.9081E+000
616.0000,-6.4843E+000
617.0000,1.9841E+000
618.0000,1.1377E+001
619.0000,1.1230E+001
620.0000,1.6368E+000
621.0000,-5.4343E+000
622.0000,3.2223E+000
623.0000,1.1602E+001
624.0000,8.0110E+000
625.0000,1.8742E+000
626.0000,3.8059E+000
627.0000,5.3836E+000
628.0000,1.4046E+000
629.0000,2.0069E+001
630.0000,-2.1054E+001
631.0000,-1.0641E+001
632.0000,1.7122E+000
633.0000,1.9790E+000
634.0000,3.9341E+000
635.0000,3.0249E+000
636.0000,9.3602E+000
637.0000,1.2071E+000
638.0000,2.8379E+000
639.0000,5.9465E+000
640.0000,1.0860E+001
641.0000,1.2171E+001
642.0000,-4.7875E+001
643.0000,-1.8498E+001
644.0000,3.4166E+000
645.0000,1.9188E+001
646.0000,-6.2363E+000
647.0000,6.8672E+000
648.0000,1.6473E+001
649.0000,5.0994E+000
650.0000,-2.5596E+000
651.0000,1.6909E+001
652.0000,3.6615E+001
653.0000,-2.7001E+000
654.0000,-1.3205E+001
655.0000,8.7674E+000
656.0000,-2.5950E+001
657.0000,-1.4130E+001
658.0000,8.8707E-001
659.0000,-2.2287E+001
660.0000,-2.1492E+001
661.0000,-8.8014E+000
662.0000,-4.4194E+000
663.0000,3.1355E+001
664.0000,-1.9258E+000
665.0000,2.9378E+001
666.0000,3.3549E+001
667.0000,-8.6147E+000
668.0000,-7.9681E+000
669.0000,-7.6144E+000
670.0000,-3.0105E+001
671.0000,-2.9386E+001
672.0000,1.7012E+001
673.0000,2.6730E+001
674.0000,1.5908E+001
675.0000,-3.7974E+000
676.0000,-2.0792E+001
677.0000,3.9378E+000
678.0000,2.4923E-001
679.0000,-1.8500E-002
680.0000,1.2460E+001
681.0000,1.4485E+000
682.0000,-5.2636E+001
683.0000,-6.3175E+001
684.0000,-3.3967E+001
685.0000,-9.6171E+000
686.0000,-8.5157E+001
687.0000,-7.5588E+001
688.0000,-3.8145E+001
689.0000,-3.2228E+001
690.0000,-1.2408E+001
691.0000,-1.2322E+001
692.0000,5.6481E+001
693.0000,3.9982E+001
694.0000,2.0521E+000
695.0000,-9.6188E+000
696.0000,-4.8105E+001
697.0000,-2.4245E+001
698.0000,-2.1215E+001
699.0000,1.5395E+001
700.0000,1.6119E+001
701.0000,-7.4286E+000
702.0000,2.4496E+000
703.0000,-3.9487E+000
704.0000,-7.6855E+000
705.0000,4.1790E+000
706.0000,-5.0636E+001
707.0000,-2.2432E+001
708.0000,-2.5694E+001
709.0000,-5.8259E+001
710.0000,-5.8388E+001
711.0000,-3.0248E+001
712.0000,-1.3534E+001
713.0000,-2.0072E+000
714.0000,-3.3827E+000
715.0000,4.5110E+000
716.0000,-2.5370E+001
717.0000,-1.3097E+001
718.0000,-1.7853E+001
719.0000,-1.6972E+001
720.0000,-2.0268E+001
721.0000,-1.7450E+001
722.0000,4.4003E+000
723.0000,4.7075E+001
724.0000,-3.3211E+001
725.0000,-1.3368E+001
726.0000,5.9553E+000
727.0000,2.8430E+000
728.0000,-1.6211E+001
729.0000,-3.5808E+001
730.0000,-5.5798E+001
731.0000,-3.5793E+001
732.0000,-2.0496E-001
733.0000,2.1025E+000
734.0000,-1.2958E+001
735.0000,-4.4287E+001
736.0000,-7.7772E+001
737.0000,-1.7412E+002
738.0000,-6.5622E+001
739.0000,-7.6663E+001
740.0000,-2.9883E+001
741.0000,-1.7481E+000
742.0000,8.4453E+000
743.0000,-2.7039E+001
744.0000,-1.5879E+001
745.0000,-1.0330E+001
746.0000,-9.5797E+000
747.0000,-1.1545E+001
748.0000,1.2488E+001
749.0000,1.7921E+000
750.0000,4.7503E+000
751.0000,-1.1896E+001
752.0000,-7.9690E+000
753.0000,-1.3700E+001
754.0000,-3.7468E+001
755.0000,-9.1488E+000
756.0000,-4.9774E+001
757.0000,-7.3519E+001
758.0000,-1.4964E+001
759.0000,-1.4509E+001
760.0000,-8.1589E+001
761.0000,-2.0341E+001
762.0000,5.4201E+000
763.0000,-7.2346E+001
764.0000,-3.0453E+001
765.0000,-1.7744E+001
766.0000,-5.2914E+001
767.0000,-3.0063E+001
768.0000,-6.2979E+000
769.0000,1.3998E+001
770.0000,8.1874E+000
771.0000,-2.3821E+001
772.0000,-1.5452E+001
773.0000,-1.2312E+002
774.0000,-4.8696E+001
775.0000,-2.2519E+002
776.0000,-7.7994E+001
777.0000,-4.8574E+001
778.0000,-4.1216E+001
779.0000,-1.3046E+002
780.0000,0.0000E+000
781.0000,0.0000E+000
782.0000,1.1916E+001
783.0000,1.1459E+001
784.0000,0.0000E+000
785.0000,0.0000E+000
786.0000,0.0000E+000
787.0000,0.0000E+000
788.0000,0.0000E+000
789.0000,0.0000E+000
790.0000,1.4390E+001
