"",9.200
491.0000,-3.8645E+002
492.0000,-3.8937E+002
493.0000,-3.9194E+002
494.0000,-3.9473E+002
495.0000,-3.9667E+002
496.0000,-3.9851E+002
497.0000,-4.0147E+002
498.0000,-4.0476E+002
499.0000,-4.0732E+002
500.0000,-4.0746E+002
501.0000,-4.0263E+002
502.0000,-3.9789E+002
503.0000,-3.9551E+002
504.0000,-3.9506E+002
505.0000,-3.9652E+002
506.0000,-3.9939E+002
507.0000,-4.0233E+002
508.0000,-4.0169E+002
509.0000,-3.9998E+002
510.0000,-4.0066E+002
511.0000,-4.0308E+002
512.0000,-4.0474E+002
513.0000,-4.0744E+002
514.0000,-4.0839E+002
515.0000,-4.1136E+002
516.0000,-4.1050E+002
517.0000,-4.0858E+002
518.0000,-4.0892E+002
519.0000,-4.0889E+002
520.0000,-4.1120E+002
521.0000,-4.1235E+002
522.0000,-4.1205E+002
523.0000,-4.1325E+002
524.0000,-4.1330E+002
525.0000,-4.1673E+002
526.0000,-4.1868E+002
527.0000,-4.1959E+002
528.0000,-4.1994E+002
529.0000,-4.1993E+002
530.0000,-4.1727E+002
531.0000,-4.1799E+002
532.0000,-4.2028E+002
533.0000,-4.2264E+002
534.0000,-4.2495E+002
535.0000,-4.2570E+002
536.0000,-4.2786E+002
537.0000,-4.2813E+002
538.0000,-4.2924E+002
539.0000,-4.2984E+002
540.0000,-4.3070E+002
541.0000,-4.3032E+002
542.0000,-4.3054E+002
543.0000,-4.3121E+002
544.0000,-4.3147E+002
545.0000,-4.3070E+002
546.0000,-4.3162E+002
547.0000,-4.3489E+002
548.0000,-4.3739E+002
549.0000,-4.3799E+002
550.0000,-4.3110E+002
551.0000,-4.2534E+002
552.0000,-4.2624E+002
553.0000,-4.2579E+002
554.0000,-4.2608E+002
555.0000,-4.2618E+002
556.0000,-4.2817E+002
557.0000,-4.2843E+002
558.0000,-4.3004E+002
559.0000,-4.3007E+002
560.0000,-4.3131E+002
561.0000,-4.2959E+002
562.0000,-4.2545E+002
563.0000,-4.2425E+002
564.0000,-4.1983E+002
565.0000,-4.1368E+002
566.0000,-4.2286E+002
567.0000,-4.2387E+002
568.0000,-4.2601E+002
569.0000,-4.2813E+002
570.0000,-4.2767E+002
571.0000,-4.2833E+002
572.0000,-4.2841E+002
573.0000,-4.2838E+002
574.0000,-4.2472E+002
575.0000,-4.2080E+002
576.0000,-4.1888E+002
577.0000,-4.1874E+002
578.0000,-4.1779E+002
579.0000,-4.1871E+002
580.0000,-4.2196E+002
581.0000,-4.2413E+002
582.0000,-4.3141E+002
583.0000,-4.2124E+002
584.0000,-4.2025E+002
585.0000,-4.1410E+002
586.0000,-4.1422E+002
587.0000,-4.1540E+002
588.0000,-4.1524E+002
589.0000,-4.1644E+002
590.0000,-4.1339E+002
591.0000,-4.1107E+002
592.0000,-4.1085E+002
593.0000,-4.0448E+002
594.0000,-4.0893E+002
595.0000,-4.1666E+002
596.0000,-4.1932E+002
597.0000,-4.0646E+002
598.0000,-4.0641E+002
599.0000,-4.0619E+002
600.0000,-4.0438E+002
601.0000,-4.0107E+002
602.0000,-3.9760E+002
603.0000,-3.9556E+002
604.0000,-3.9407E+002
605.0000,-3.9568E+002
606.0000,-3.9516E+002
607.0000,-3.9775E+002
608.0000,-3.9565E+002
609.0000,-3.9416E+002
610.0000,-3.9645E+002
611.0000,-3.9942E+002
612.0000,-3.9897E+002
613.0000,-3.9557E+002
614.0000,-3.9685E+002
615.0000,-3.9484E+002
616.0000,-3.9191E+002
617.0000,-3.9223E+002
618.0000,-3.9118E+002
619.0000,-3.9262E+002
620.0000,-3.9095E+002
621.0000,-3.8925E+002
622.0000,-3.8548E+002
623.0000,-3.8509E+002
624.0000,-3.8492E+002
625.0000,-3.8446E+002
626.0000,-3.8543E+002
627.0000,-3.8306E+002
628.0000,-3.8402E+002
629.0000,-3.8486E+002
630.0000,-3.8155E+002
631.0000,-3.7877E+002
632.0000,-3.7711E+002
633.0000,-3.7836E+002
634.0000,-3.7960E+002
635.0000,-3.7966E+002
636.0000,-3.8086E+002
637.0000,-3.8111E+002
638.0000,-3.8276E+002
639.0000,-3.8480E+002
640.0000,-3.8403E+002
641.0000,-3.8475E+002
642.0000,-3.7839E+002
643.0000,-3.7246E+002
644.0000,-3.7098E+002
645.0000,-3.7197E+002
646.0000,-3.7179E+002
647.0000,-3.7044E+002
648.0000,-3.7189E+002
649.0000,-3.7290E+002
650.0000,-3.7133E+002
651.0000,-3.8509E+002
652.0000,-3.7917E+002
653.0000,-3.7830E+002
654.0000,-3.7608E+002
655.0000,-3.7453E+002
656.0000,-3.7217E+002
657.0000,-3.6782E+002
658.0000,-3.6619E+002
659.0000,-3.6290E+002
660.0000,-3.5803E+002
661.0000,-3.5428E+002
662.0000,-3.5206E+002
663.0000,-3.5054E+002
664.0000,-3.4955E+002
665.0000,-3.4901E+002
666.0000,-3.5156E+002
667.0000,-3.5119E+002
668.0000,-3.4855E+002
669.0000,-3.4943E+002
670.0000,-3.4127E+002
671.0000,-3.3350E+002
672.0000,-3.2622E+002
673.0000,-3.3379E+002
674.0000,-3.4369E+002
675.0000,-3.4527E+002
676.0000,-3.3525E+002
677.0000,-3.3092E+002
678.0000,-3.4267E+002
679.0000,-3.4225E+002
680.0000,-3.4240E+002
681.0000,-3.4389E+002
682.0000,-3.4271E+002
683.0000,-3.3709E+002
684.0000,-3.3343E+002
685.0000,-3.3327E+002
686.0000,-3.3405E+002
687.0000,-3.2625E+002
688.0000,-3.2252E+002
689.0000,-3.2169E+002
690.0000,-3.1850E+002
691.0000,-3.1779E+002
692.0000,-3.2045E+002
693.0000,-3.2880E+002
694.0000,-3.3076E+002
695.0000,-3.3179E+002
696.0000,-3.3142E+002
697.0000,-3.2893E+002
698.0000,-3.2812E+002
699.0000,-3.2985E+002
700.0000,-3.3428E+002
701.0000,-3.3616E+002
702.0000,-3.3857E+002
703.0000,-3.4021E+002
704.0000,-3.4188E+002
705.0000,-3.4484E+002
706.0000,-3.4259E+002
707.0000,-3.4070E+002
708.0000,-3.4093E+002
709.0000,-3.3897E+002
710.0000,-3.3444E+002
711.0000,-3.3097E+002
712.0000,-3.3012E+002
713.0000,-3.3044E+002
714.0000,-3.3090E+002
715.0000,-3.3279E+002
716.0000,-3.3309E+002
717.0000,-3.3269E+002
718.0000,-3.3207E+002
719.0000,-3.3214E+002
720.0000,-3.3276E+002
721.0000,-3.3376E+002
722.0000,-3.3717E+002
723.0000,-3.4242E+002
724.0000,-3.4217E+002
725.0000,-3.4120E+002
726.0000,-3.4262E+002
727.0000,-3.4495E+002
728.0000,-3.4617E+002
729.0000,-3.4432E+002
730.0000,-3.3959E+002
731.0000,-3.3580E+002
732.0000,-3.3628E+002
733.0000,-3.3805E+002
734.0000,-3.4390E+002
735.0000,-3.3860E+002
736.0000,-3.3551E+002
737.0000,-3.2761E+002
738.0000,-3.2173E+002
739.0000,-3.1830E+002
740.0000,-3.1438E+002
741.0000,-3.1451E+002
742.0000,-3.1717E+002
743.0000,-3.1833E+002
744.0000,-3.1871E+002
745.0000,-3.1931E+002
746.0000,-3.1871E+002
747.0000,-3.1902E+002
748.0000,-3.2212E+002
749.0000,-3.2384E+002
750.0000,-3.2607E+002
751.0000,-3.2782E+002
752.0000,-3.2959E+002
753.0000,-3.3063E+002
754.0000,-3.3056E+002
755.0000,-3.3172E+002
756.0000,-3.3322E+002
757.0000,-3.2999E+002
758.0000,-3.2800E+002
759.0000,-3.2862E+002
760.0000,-3.2630E+002
761.0000,-3.2466E+002
762.0000,-3.2705E+002
763.0000,-3.2660E+002
764.0000,-3.2565E+002
765.0000,-3.2620E+002
766.0000,-3.2436E+002
767.0000,-3.2306E+002
768.0000,-3.2413E+002
769.0000,-3.2647E+002
770.0000,-3.3011E+002
771.0000,-3.3174E+002
772.0000,-3.3143E+002
773.0000,-3.2855E+002
774.0000,-3.2429E+002
775.0000,-3.2184E+002
776.0000,-3.1293E+002
777.0000,-3.1156E+002
778.0000,-3.1110E+002
779.0000,-3.0868E+002
780.0000,0.0000E+000
781.0000,0.0000E+000
782.0000,-2.5251E+002
783.0000,-3.0932E+002
784.0000,0.0000E+000
785.0000,0.0000E+000
786.0000,0.0000E+000
787.0000,0.0000E+000
788.0000,0.0000E+000
789.0000,0.0000E+000
790.0000,-3.0932E+002
791.0000,0.0000E+000
792.0000,-3.1099E+002
793.0000,-3.1640E+002
794.0000,-3.1900E+002
795.0000,-3.1840E+002
796.0000,-3.1946E+002
797.0000,-3.2194E+002
798.0000,-3.2556E+002
799.0000,-3.2979E+002
800.0000,-3.3451E+002
801.0000,-3.3612E+002
802.0000,-3.3674E+002
803.0000,-3.4043E+002
804.0000,-3.4190E+002
805.0000,-3.4470E+002
806.0000,-3.4813E+002
807.0000,-3.4695E+002
808.0000,-3.4657E+002
809.0000,-3.4656E+002
810.0000,-3.4753E+002
811.0000,-3.4916E+002
812.0000,-3.4905E+002
813.0000,-3.5032E+002
814.0000,-3.5250E+002
815.0000,-3.5787E+002
816.0000,-3.5591E+002
817.0000,-3.4935E+002
818.0000,-3.4668E+002
819.0000,-3.4715E+002
820.0000,-3.4851E+002
821.0000,-3.4863E+002
822.0000,-3.5149E+002
823.0000,-3.5872E+002
824.0000,-3.5819E+002
825.0000,-3.5654E+002
